smiles,predict_value
CCOC(=O)[C@H]1N2C(=O)[C@@H](N=[N+]=[N-])C2(c2ccccc2)SC12c1ccccc1-c1ccccc12,6.285415698424606
Cc1cc(C)c(SC(Sc2c(C)cc(C)cc2C)=S=O)c(C)c1,4.508124566333372
O=S1(=O)C(Cl)=C(c2ccccc2)c2ccccc21,5.473372267178175
Cc1ccc(S(=O)(=O)NS(=O)OC2(c3ccccc3)c3ccccc3-c3ccccc32)cc1,5.040288762919099
Cc1cc(C)n(C(=O)c2cc(C(=O)n3nc(C)cc3C)cc(C(=O)n3nc(C)cc3C)c2)n1,5.01674886604363
O=C1OC(c2cc3ccccc3c3ccccc23)SC1(c1ccccc1)c1ccccc1,5.056715386296833
O=C1OC(c2ccc3ccccc3c2)SC1(c1ccccc1)c1ccccc1,5.056715386296833
CCS(=O)(=O)C(=S=O)c1c(C)cc(C)cc1C,4.976632464997771
COc1cc(C)c(C(=S=O)S(=O)(=O)c2ccc3ccccc3c2)c(C)c1C(C)C,5.220191110020693
Cc1cc(C)c(C(Sc2ccc3ccccc3c2)=S=O)c(C)c1,4.611254044901139
O=S=C1c2ccccc2S(=O)(=O)c2ccccc21,4.692686111931164
Cc1ccc(S(=O)(=O)N=S=C(Sc2ccccc2)c2c(C)cc(C)cc2C)cc1,4.90214516629885
Cc1ccc(/C(=C\N(C)c2ccccc2)S(=O)(=O)N2CCOCC2)cc1,4.652162801966138
Cc1ccc(S(=O)(=O)N=S=C(Sc2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)cc1,4.90214516629885
O=C1C(Br)=C(O)C2C3C=CC(C3)C12,4.589984097187254
Cc1ccc(S(=O)(=O)/C(=C\N2CCCCC2)c2ccc(Cl)cc2)cc1,4.8891475624045
Cc1ccc(S(=O)(=O)/C(=C\N(C)c2ccccc2C)c2ccccc2)cc1,4.813197822171845
Cc1cc(C)c(SC(=S=O)c2cccs2)c(C)c1,4.614202280603177
Cc1ccc(S(=O)(=O)N=S=C(Sc2cccs2)c2c(C)cc(C)cc2C)cc1,5.061066677838915
c1ccc(C2=NC23c2ccccc2-c2ccccc23)cc1,5.0551546480824925
CC1=C(C)CC(C(=O)OC2CC(C)CCC2C(C)C)(c2ccccc2)S(=O)C1,5.334109739410637
COc1cc(C)c(C(=S=O)S(=O)(=O)c2ccccc2)c(C)c1C(C)C,5.2678988717001305
CSC1(c2ccc(C)cc2)CC(C)=C(C)CS1=O,4.811750785507597
Cc1ccc(/C=C/c2cc3ccccc3s2)cc1,4.278551826108228
COc1ccc(C(=S)Nc2ccccc2)cc1,3.929308929821352
Cc1ccc(/C=C\c2ccc3ccccc3c2)cc1,3.836084173410126
Cc1ccc(CSCc2ccc(C)cc2)cc1,3.7529066858409337
c1ccc(-c2c3ccccc3cc3c4ccccc4c4ccccc4c23)cc1,4.00727114423326
c1ccc(CSC(SCc2ccccc2)c2ccccc2)cc1,3.733280770076796
c1ccc(CCc2ccccc2)cc1,3.4274300013791428
CCOC(=O)C(NC(=O)c1ccccc1)C(=O)OCC,4.972206831353834
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,3.8268755690470826
CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,3.5555760937537437
C(=C\c1ccc2ccc(/C=C/c3ccccc3)cc2c1)\c1ccccc1,3.7323336301378442
COc1ccc(/C(C)=C(\C)c2ccc(OC)cc2)cc1,4.430730791075302
Cc1cccc2c1ccc1ccccc12,3.682642746790778
c1cc2ccc3cccc4ccc(c1)c2c34,3.574310460232736
Cc1cc(C)cc(/C=C/c2cc(C)cc(C)c2)c1,3.754806696491892
O=C1C(c2ccccc2)c2c(c3ccccc3c3ccccc23)C1c1ccccc1,4.672512185349848
C/C(=C\c1ccccc1)c1ccccc1,3.8598934599676973
Cc1ccc2ccc3ccc(C)cc3c2c1,3.6686945072976913
c1ccc(-c2oc(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,4.395943188747643
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,4.424815562399953
c1ccc(-c2cc3ccccc3c(-c3ccccc3)c2-c2ccccc2)cc1,4.252700628754192
COC(=O)C1(c2ccccc2)C(c2ccc(C)cc2)C(C(=O)OC)(c2ccccc2)C1c1ccc(C)cc1,4.9688888474719946
c1ccc2c(c1)CC(c1ccc3ccccc3c1)c1ccccc1-2,4.119518764039775
Cc1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccccc12,4.3755142935946765
O=C1CCCCC1c1cccc2ccccc12,4.571330932633267
c1ccc(-c2ccc3c(ccc4ccccc43)c2-c2ccccc2)cc1,4.252700628754192
Cc1cc(C)cc(-c2c(-c3ccccc3)ccc3ccc4ccccc4c23)c1,4.328234664300131
c1ccc(-c2cccc3c2ccc2ccccc23)cc1,4.00727114423326
Cc1ccc2ccc3cccc(-c4ccccc4)c3c2c1,4.10887304790052
Ic1ccc2ccc3ccccc3c2c1-c1ccccc1,4.643129096739566
c1ccc(-c2cccc3ccc4ccccc4c23)cc1,4.00727114423326
Clc1ccc(C2Cc3ccccc3-c3ccccc32)cc1,4.526600344277817
Cc1cc(C)cc(-c2c(I)ccc3ccc4ccccc4c23)c1,4.654797681689282
Cc1cc(C)cc(-c2cccc3ccc4ccccc4c23)c1,4.078965745638114
c1ccc2c(c1)-c1ccccc1C1C(c3ccc4ccccc4c3)C(c3ccc4ccccc4c3)C21,4.285283612730639
Cc1cc(C)cc(/C=C\C#Cc2ccccc2)c1,4.083200274402146
C(#Cc1ccccc1)/C=C\c1cccc2ccccc12,4.123377234519991
Cc1ccc(C2Cc3ccccc3-c3ccccc32)cc1,4.228796568390378
Cc1cc(C)cc(C#C/C=C\c2cccc3ccccc23)c1,4.225500283831121
COc1ccc(/C=C/C#Cc2ccccc2)cc1,4.324326215941566
Cc1ccc2ccccc2c1/C=C\C#Cc1ccccc1,4.470056827891009
COC(=O)C1N=C(c2ccccc2)SC12c1ccccc1-c1ccccc12,5.2198306330014415
Cc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1,4.381038858516682
Cc1ccc(C(O)c2ccc(C(F)(F)F)cc2)cc1,4.147972226069296
C[n+]1c(-c2ccccc2)sc([S-])c1-c1ccccc1,4.832551063951376
Cc1cccc(C(=O)c2cccc(C)c2)c1,3.9618240802251714
COc1ccc(C(=NN)c2ccc(OC)cc2)cc1,4.717790327533243
c1ccc(CSCSCc2ccccc2)cc1,3.7924638489823765
Cc1ccc(C2(c3ccc(C)cc3)SCCS2)cc1,4.325981226258094
c1ccc(-c2cccc3c4ccccc4c4ccccc4c23)cc1,4.00727114423326
Cc1ccc2ccc3cc4c5c(cccc5c3c2c1)CC4,3.870770218530784
COc1ccc(-c2cccc3ccc4ccc5ccc(C)cc5c4c23)cc1,4.3496854845279875
Cc1ccc2ccc3ccc4cccc(-c5ccccc5)c4c3c2c1,4.10887304790052
COc1ccc(/C=C/c2ccccc2-c2ccccc2/C=C/c2ccc(OC)cc2)cc1,4.614422396219938
Cc1ccc(/C=C/c2ccccc2-c2ccccc2)cc1,4.298372704702462
C(=C\c1ccc2ccc3ccccc3c2c1)\c1ccc(-c2ccccc2)cc1,4.154750810565034
C(=C/c1ccc2cccc(-c3ccccc3)c2c1)\c1ccc2ccccc2c1,4.154750810565034
C(=C1\CCc2ccccc21)\c1ccc2ccccc2c1,4.126090796200595
C=Cc1ccccc1/C=C/c1ccc2ccccc2c1,4.084237639315736
Cc1ccc(/C=C/c2ccccc2-c2ccccc2/C=C/c2ccc(C)cc2)cc1,4.2621038928334505
C=Cc1ccccc1-c1ccccc1C=C,4.328912272847308
CC(C)(C)C(=C=S=O)C(C)(C)C,4.629584974726957
Cc1ccc(-c2cccc3ccccc23)cc1,4.10887304790052
CSC(=NC(=C1c2ccccc2-c2ccccc21)c1ccccc1)c1ccccc1,4.539723743818985
COC(=O)[C@@]12C=CC(=O)[C@@H]1[C@@H]1C=C[C@H]2C1,4.562294054154756
O=C1C(Br)=C(Br)C2C3C=CC(C3)C12,4.463219394463603
CC1=C(C)C[C@@](SC#N)(c2ccccc2)S(=O)C1,4.885697174467365
CC(C)=CCNS(=O)(=O)c1ccc(C)cc1,4.973625667527967
CCCCS(=O)(=O)/C=C\c1ccccc1,4.832937502236641
Cc1ccc(S(=O)(=O)c2nnc(-c3ccccc3)s2)cc1,5.157848406118923
COc1ccc(C2(c3ccccc3)ON=C(c3ccccc3)S2)cc1OC,5.555401725634686
CC1(C)N=NC2([S+]1[O-])C(C)(C)C(=O)C2(C)C,5.257392239256189
CCOC(=O)C/C(=C/c1ccccc1)OC(=O)Cc1ccccc1,4.624444908282809
Cc1cc(C)c(SS(=O)c2c(C)cc(C)cc2C)c(C)c1,4.6697017763563675
Cc1cc(C)c(C2(c3ccccc3)SC(c3ccccc3)=NN2c2ccccc2)c(C)c1,4.8383198506099765
CC(NC(=O)C12C=CC(=O)C1C1C=CC2C1)c1ccccc1,4.6160585718507825
Cc1ccccc1C(Nc1ccccc1)=S=O,4.15685122661943
Cc1cc(C)c(SC(=O)c2cccs2)c(C)c1,4.436561500861307
Cc1cc(C)c(NC(=S)N(C)Cc2ccccc2)c(C)c1,4.037195317753919
COc1ccc(C(=O)Cc2ccc(OC)cc2C)cc1,4.600896433681337
C1=CC=C2C=C(/C=C/c3ccc4ccccc4c3)C=CC(=C1)C2,4.101536186419278
Cc1ccc(/C=C/c2ccccc2)c2ccccc12,3.836084173410126
Cc1ccc(/C=C\c2ccc3ccccc3c2)c2ccccc12,3.836084173410126
C(=C(c1ccccc1)c1ccccc1)c1ccc2ccccc2c1,3.918385654221618
C(=C(c1ccccc1)c1ccccc1)c1cccc2ccccc12,3.918385654221618
C(=C/c1ccc2ccc3ccccc3c2c1)\c1ccc2ccccc2c1,3.7323336301378442
Cc1ccc(/C=C/c2cccc3ccccc23)c2ccccc12,3.836084173410126
Cc1ccc(/C=C\c2cc3ccccc3c3ccccc23)c2ccccc12,3.836084173410126
C1=C(C2=CCCc3ccccc32)c2ccccc2CC1,4.396916387028094
Cc1ccc2ccc3c(c2c1)-c1cccc2ccc(C)c-3c12,3.8619927969741257
Cc1ccc2cccc(-c3cccc4ccc(C)cc34)c2c1,4.078965745638114
O=C1c2ccccc2-c2ccccc2C1(O)Cc1ccccc1,4.588587053744379
CCOC(=O)NC(=O)NC(=O)OCC,5.031501959730676
Cc1ccc2ccc3c(ccc4ccc5ccccc5c43)c2c1,3.682642746790778
c1ccc(-c2cc3c4ccccc4ccc3c3ccccc23)cc1,4.00727114423326
Cc1cc2c(ccc3ccc4ccccc4c32)c2ccccc12,3.682642746790778
C(=C\c1cc2c3ccccc3ccc2c2ccccc12)\c1ccccc1,3.7323336301378442
Cc1ccc(/C=C\c2cc3c4ccccc4ccc3c3ccccc23)cc1,3.836084173410126
Cc1ccc(/C=C\c2cc3c(ccc4ccc5ccccc5c43)c3ccccc23)cc1,3.836084173410126
C/C(=C(/C)c1ccc(C)cc1C)c1ccc(C)cc1C,4.089597379312883
Cc1ccc2c(c1)c1ccc(C)cc1c1ccc(C)cc21,3.7672240465321822
OC(Cc1ccccc1)(c1ccccc1)c1cc2ccccc2c2ccccc12,3.9976924266137273
C=C(c1ccccc1)c1cc2ccccc2c2ccccc12,4.053079665412799
c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,3.574310460232736
COC(=O)c1cc2ccc(C)cc2c2c1ccc1ccccc12,4.2589619749101795
Cc1ccc2c(ccc3ccc4cc(C)ccc4c32)c1,3.6686945072976913
COc1ccc(/C=C/c2ccc3ccccc3c2)cc1,4.0123243738241525
COc1cccc(/C=C\c2cccc(OC)c2)c1,4.170260740632688
Brc1cc(Br)cc(/C=C\c2cc(Br)cc(Br)c2)c1,4.020630169789682
COc1ccc(/C=C/c2ccc(OC)c3ccccc23)cc1,4.260945564218767
COc1cc(C)c(/C=C/c2c(C)cc(OC)cc2C)c(C)c1,4.396352727181095
COc1ccc(/C=C/c2ccccc2-c2ccccc2)cc1,4.435911119067283
Cc1cccc(/C=C/C=C/c2ccccc2)c1,3.673240085564147
Cc1ccc(/C=C/C=C/c2ccccc2)cc1,3.673240085564147
O=C(c1ccccc1)c1ccc(/C=C/c2ccc(C(=O)c3ccccc3)cc2)cc1,4.090165441200325
Ic1ccccc1/C=C\c1ccccc1I,4.1837831137674595
C(#Cc1ccccc1)/C=C\c1ccc2ccc3ccccc3c2c1,4.123377234519991
c1ccc(-c2cc3ccccc3c3ccccc23)cc1,4.00727114423326
Cc1cc(C)cc(-c2cccc3c4ccccc4c4cccc(-c5ccccc5)c4c23)c1,4.078965745638114
c1ccc(-c2cc3ccc4ccccc4c3c3ccccc23)cc1,4.00727114423326
CCc1cc(OC)ccc1C=S,4.045476423502339
COc1ccc(/C=C(\C)c2ccc(OC)cc2)cc1,4.430730791075302
Cc1ccc(/C=C/c2ccc3cc(/C=C/c4ccc(C)cc4)ccc3c2)cc1,3.8216979662222705
C(=C/c1ccccc1-c1ccccc1/C=C/c1ccccc1)\c1ccccc1,4.196078607198683
COC(=O)c1cccc(/C=C/C=C/c2ccccc2)c1,4.218112111557998
C(#Cc1ccccc1)/C=C/c1ccc2ccc3ccc4ccccc4c3c2c1,4.123377234519991
Cc1cc(C)cc(C#C/C=C/c2ccc3ccc4cc(C)cc(C)c4c3c2)c1,4.308536237092918
Cc1ccc2cc(/C=C/C#Cc3ccccc3)ccc2c1,4.237883028922952
COc1cc(C)c(-c2c(C)cc(OC)cc2C)c(C)c1,4.563199578143734
COc1ccc(C2=C(c3ccc(OC)cc3)OCCO2)cc1,4.744696700456471
COc1cc(C)c(-c2cc(C)c(OC)cc2C)cc1C,4.563199578143734
C=Cc1ccccc1C=C(c1ccccc1)c1ccccc1,4.081167797967855
C=Cc1ccccc1/C=C/c1ccc(OC)cc1,4.201437027461859
C=Cc1ccccc1/C=C/c1c(C)cc(C)cc1C,4.076506942373195
Cc1ccc(/C=C\c2ccccc2/C(=C/c2ccccc2)C(F)(F)F)cc1,4.507598144726218
Cc1cc(C)c(/C=C/c2ccc3ccccc3c2)c(C)c1,4.11852353354611
Cc1cc(C)cc(/C=C/c2ccc3ccccc3c2)c1,3.8216979662222705
COc1ccc(/C=C/c2ccccc2C)cc1,4.207221767777506
Cc1cc(C)c2c(ccc3ccc4ccccc4c32)c1,3.6686945072976913
C(#Cc1ccccc1)/C=C/c1cc2ccccc2c2ccccc12,4.123377234519991
C(#Cc1ccccc1)C1=C(c2cccc3ccccc23)CCCC1,4.810618591949274
C(#Cc1cccc2ccccc12)/C=C/c1cccc2ccccc12,4.123377234519991
C(#Cc1cccc2ccccc12)/C=C/c1ccc2ccccc2c1,4.123377234519991
C(#Cc1ccccc1)/C=C/c1ccc2cccc(-c3ccccc3)c2c1,4.543333618142133
C(#Cc1ccccc1)/C=C\c1ccc2ccc(/C=C/C#Cc3ccccc3)cc2c1,4.123377234519991
Cc1cc(C)cc(C#C/C=C/c2ccc3ccccc3c2)c1,4.225500283831121
Cc1cc(C)c(C#C/C=C/c2cc3c(-c4ccccc4)cccc3c3ccccc23)c(C)c1,4.907565812857824
Cc1cc(C)c(CC(=O)c2c(C)cc(C)cc2C)c(C)c1,4.390258063190257
COc1ccccc1C(C)(C(C)=O)c1ccccc1OC,4.778094290220207
CC(=O)c1ccccc1/C=C\c1ccccc1,4.265262394620077
COC(=O)c1cc2ccc(/C=C/C#Cc3c(C)cc(C)cc3C)cc2c2ccccc12,5.011499386987009
OC1(Cc2ccccc2)c2ccccc2-c2ccccc2C1(O)Cc1ccccc1,4.53000321272535
O=C1c2ccccc2-c2ccccc2C1(Cc1ccccc1)Cc1ccccc1,4.545907791927428
COc1cc(C)c(C(=O)CC(=O)c2c(C)cc(OC)cc2C)c(C)c1,4.7264013634608215
C(=C/c1cc2ccccc2c2ccccc12)\c1ccc2cccc(-c3ccccc3)c2c1,4.154750810565034
C(=C/c1cc2ccccc2c2ccccc12)\c1ccc2ccccc2c1,3.7323336301378442
Cc1cc(C)cc(C#C/C=C/c2cc3c(-c4ccccc4)cccc3c3ccccc23)c1,4.626046746737534
C=Cc1cccc2c1ccc1ccccc12,3.876731929061903
COC(=O)c1cc2ccc3ccccc3c2c2ccc3ccccc3c12,4.180764393175357
O=C1c2ccccc2-c2cccc3c2c1cc1ccccc13,3.9805598351366402
CC(=O)COc1cc(C)cc(C)c1,4.242451034244685
O=C1CC(O)(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,4.908238249662588
O=C(c1ccccc1)C1C(c2ccccc2)=C1c1ccccc1,4.6252188695617455
COc1ccc2ccccc2c1CS(=O)Cc1c(OC)ccc2ccccc12,4.654073416093475
COc1ccc(C(Cl)(Cl)c2ccc(OC)cc2)cc1,4.536112030336414
Cc1cc(C)c(CS(=O)c2ccccc2)c(C)c1,4.552311325457646
COC(=O)C(CC[S+](C)C)N1C(=O)c2ccccc2C1=O,5.484672964813286
COC(=O)C(CCSCOC(=O)c1ccccc1)N1C(=O)c2ccccc2C1=O,5.015467524545029
CC(O)C(C(=O)OCc1ccc(N(O)O)cc1)N1C(=O)c2ccccc2C1=O,5.306126984765491
COC(=O)C1CSC2c3ccccc3C(=O)N12,4.60786553783383
O=C1CC2C3C4C5C(C2C5(Br)C32OCCO2)C14Br,4.848527121879039
CC(=O)C12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.886951756899755
O=CC12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.797084275609892
CCCCC12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.907082469001908
COC(=O)C12C3C4C1C1C2C3C1(Br)C41OCCO1,4.86050667371107
NC12C3C4C1C1C2C3C1(Br)C41OCCO1,4.481148527979964
COC(=O)C12C3C4CC5(SCCS5)C5(Br)C3C1C5C42,4.874610564808972
CC12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.776455241786869
O=C(O)C12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.831527108114156
COC(=O)NC12C3C4C1C1C2C3C1(Br)C41OCCO1,4.798426920062689
COC(=O)C(C(=O)OC)C12C3C4C1C1C2C3C1(Br)C41OCCO1,4.95160670666303
CCOC(=O)NC12C3C4C1C1C2C3C1(Br)C41OCCO1,5.133040949114027
O/N=C(\c1ccccc1)C12C3C4C1C1C2C3C1(Br)C41OCCO1,5.053849940553433
O=C(NC12C3C4C1C1C2C3C1(Br)C41OCCO1)NC12C3C4C1C1C2C3C1(Br)C41OCCO1,4.544678425392694
OC1(c2ccccc2)C2C3C4C5C(C2C35Br)C41Br,4.769265474138428
O=S(=O)(CC12C3C4C1C1C2C3C1(Br)C41OCCO1)c1ccccc1,5.025107152251125
O=C(c1ccccc1)C12C3C4C1C1C2C3C1(Br)C41OCCO1,4.691625711877515
O=C1OC2C3CC([C@@H]2I)[C@@H](CO)C13,4.605266845483017
O=C1OC2C3CCC(C1[C@H]3CO)[C@H]2I,4.535044253199321
CC(=O)OC[C@@H]1C2C(=O)OC3C2CC1[C@@H]3I,4.772121257156538
O=C1C(Br)C[C@@H]2[C@H]1C1CCC2(Br)C12OCCO2,4.578737705765197
O=C1OC(=O)C23C4C5CC(C6C5C162)C43,4.639430534950513
NC12C3C4C5C1C2C(Br)(C43)C51OCCO1,4.558431806506592
O=S(=O)(CC12C3C4C5C1C2C(Br)(C43)C51OCCO1)c1ccccc1,5.06029288618412
O=C(NC12C3C4C5C1C2C(Br)(C43)C51OCCO1)NC12C3C4C5C1C2C(Br)(C43)C51OCCO1,4.590130024360194
O=C(O)C12C3C4C1C1C2C3C1(Br)C4(O)O,4.957570848288277
O=C1C2C3CC4C(C2C3(Br)C42OCCO2)C12OCCO2,4.742051976786176
COC(=O)C1=C(C(=O)OC)C2C3CC4C(C13)C42,4.863080923688686
COC(=O)C1C(c2ccccc2)N1C(=O)c1ccc(-c2ccccc2)cc1,4.598664415585312
Cc1ccc(C(=S=O)c2ccc([N+](=O)[O-])cc2)cc1,4.789190710370063
Cc1ccc(S(=O)(=O)/C(=C/c2ccccc2)c2ccccc2)cc1,4.795644762095469
C[C@@H](c1ccccc1)N1CCC1C(O)(c1ccccc1)c1ccccc1,4.317135826213948
C[C@@H](c1ccccc1)N1CCC1C(O)(C1CCCCC1)C1CCCCC1,4.084321036830701
S=C(Oc1ccccc1)Oc1ccccc1,4.2087924304346656
CCCCCCC1N=C(C)OC1C(=O)OCC,5.473860461768155
CCCCCCCCCCCCC[C@H]1CCC(=O)O1,4.655809617991513
O=c1[nH]cc(-c2ccc([N+](=O)[O-])cc2)o1,5.20935185951646
Cc1cc(C)c(C(=O)NCC(=O)c2ccccc2)c(C)c1,4.721961114342649
Cc1ccccc1C(=O)NCC(=O)c1ccccc1,4.347012769614357
CCOC(=O)C(NC(=O)C1C(C)N1S(=O)(=O)c1ccc(C)cc1)C(=O)OCC,5.869103265825665
CCC(CC)(C1=NC(C(=O)OC)C(c2ccc(OC)cc2)O1)C1=NC(C(=O)OC)C(c2ccc(OC)cc2)O1,5.916813501296486
COC(=O)C1C(Cc2ccccc2)N1C(=O)OC(C)(C)C,5.210062883203425
O=C(C12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1)C12C3C4C(C5C1C3C5(Br)C41OCCO1)C21OCCO1,4.797084275609892
CC(=O)/C(=C/c1ccccc1)c1ccccc1,4.1988019129928995
CC(C)(C)OC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,5.724286796100295
O=C1OC(c2ccccc2)=C(C(=O)c2ccccc2)/C1=C1\C(=O)OC(c2ccccc2)=C1C(=O)c1ccccc1,4.937592781271896
O=C(c1ccccc1)c1cnn(-c2ccccc2)c1-c1ccccc1,5.152591745173392
CCOC(=O)C1=C(c2ccccc2)N(N(c2ccccc2)c2ccccc2)C(=O)C1=O,5.554871042863225
CC1=C(c2ccc(C)cc2)N(N(c2ccccc2)c2ccccc2)C(=O)C1=O,5.376821109049074
CCCCN1C(=O)C(c2ccccc2)(c2ccccc2)C2(c3ccccc3)OC(=O)C(=O)C2=C1c1ccccc1,5.818315261012721
O=C(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc2c1=O,4.851372174740169
Cc1ccc(N2C(=O)C(c3ccccc3)(c3ccccc3)C3(c4ccccc4)OC(=O)C(=O)C3=C2c2ccccc2)cc1,5.510069352495382
O=C1OC(c2ccccc2)C(O)(O)C1(O)O,4.778314885539903
O=C(c1ccccc1)c1c(-c2ccccc2)oc(-c2ccccc2)c(C(=O)c2ccccc2)c1=O,4.711112378922248
COC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,5.2694800395221035
CCCCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,5.909434833772602
Cc1c(-c2ccccc2)n(N(c2ccccc2)c2ccccc2)c2nc3ccccc3nc12,4.87596952004141
Cc1ccc(C2=CC(=O)C(=O)N2N(c2ccccc2)c2ccccc2)cc1,5.338008437842664
O=C(C1=C(c2ccccc2)N(c2ccccc2)C(=O)C1=C(c1ccccc1)c1ccccc1)c1ccccc1,4.842285121900108
O=C(c1ccccc1)c1c(C(=O)N(c2ccccc2)c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,5.5500345217186675
CC(C)(C)CC(=O)NC12CC3CC(CC(C3)C1)C2,4.869031944497941
Cc1ccc(N2C(=O)[C@@]3(C(C(=O)c4ccccc4)=C2c2ccccc2)N(c2ccc(C)cc2)C(=O)C3(c2ccccc2)c2ccccc2)cc1,5.841683081809645
Cc1ccc(N2C(=O)C(=C(c3ccccc3)c3ccccc3)C(C(=O)c3ccccc3)=C2c2ccccc2)cc1,4.9406382996992795
O=C1O/C(c2ccccc2)=C(/C(=O)c2ccccc2)C(=O)O/C(c2ccccc2)=C\1C(=O)c1ccccc1,4.8399285528273595
O=C1C(O)=C(/C(=N/c2ccccc2)c2ccccc2)[C@@](C(=O)Nc2ccccc2)(c2ccccc2)N1c1ccccc1,6.237433435892951
Cc1ccc(N2C(=O)C(C(=O)c3ccccc3)=C(c3ccccc3)OC2=C(c2ccccc2)c2ccccc2)cc1,4.894634969130433
O=C1N(N(c2ccccc2)c2ccccc2)C(c2ccccc2)(c2ccccc2)C1(c1ccccc1)c1ccccc1,4.931332144255563
O=C1O[C@]2(c3ccccc3)C(=C(c3ccccc3)N(c3ccccc3)C(=O)C2(c2ccccc2)c2ccccc2)C1=O,5.4074013273600405
Cc1ccc(N2C(=C(c3ccccc3)c3ccccc3)SC3(c4ccccc4)OC(=O)C(=O)C3=C2c2ccccc2)cc1,5.426051462855717
O=C1OC2(c3ccccc3)SC(=C(c3ccccc3)c3ccccc3)N(c3ccccc3)C(c3ccccc3)=C2C1=O,5.366469607462643
CC(C)/N=C1\N(C(C)C)C(=O)C1(C(=O)C(C)(C)C)C1(C(C)(C)C)OC(=O)C(C(=O)C(C)(C)C)=C(C(C)(C)C)O1,5.506905822273921
CC(C)N1C(=O)C(C(=O)C(C)(C)C)=C(C(C)(C)C)OC12OC(C(C)(C)C)=C(C(=O)C(C)(C)C)C(=O)N2C(C)C,5.154076645615152
O=C1NC(c2ccccc2)=C(C(=O)c2ccccc2)C1=C(c1ccccc1)c1ccccc1,4.819318246916684
O=C(c1ccccc1)c1c(-c2ccccc2)oc(-c2ccc3ccccc3c2)nc1=O,5.095443197979515
CN(C(=O)C(O)=C(C(=O)c1ccccc1)C(=O)c1ccccc1)c1ccccc1,4.875538045372355
O=C(c1ccccc1)c1c(O)cc(=O)n(-c2ccccc2)c1-c1ccccc1,4.953191344374768
O=C(C1=C(c2ccccc2)N(c2ccccc2)C(=O)C(Cl)(Cl)C1=O)c1ccccc1,5.28674598568793
O=C1C(=O)N(c2ccccc2)[C@](C(=O)Nc2ccccc2)(c2ccccc2)/C1=C(\Cl)c1ccccc1,5.997829553513472
O=C1OC(c2ccc(Br)cc2)=C(C(=O)c2ccccc2)C(=O)/C1=N/c1ccccc1,5.38548918874479
O=C(CC1(c2ccccc2)N(c2ccccc2)C(=O)C(=O)N1c1ccccc1)c1ccccc1,5.60792214672785
Cc1ccc(NC(=O)c2c(-c3ccccc3)oc(Nc3ccc(C)cc3)c2C(=O)c2ccccc2)cc1,5.372675284918587
Cn1c2c(c3ccccc31)CCCc1ccccc1-2,4.13256596176892
c1ccc(-n2c3c(c4ccccc42)CCCc2ccccc2-3)cc1,4.227834624532634
CN(c1ccccc1)N1C(=O)C(=C(c2ccccc2)c2ccccc2)C2=C1c1ccccc1C2,4.845831382826274
CC1(c2ccccc2)N(N(c2ccccc2)c2ccccc2)C(=O)C1(c1ccccc1)c1ccccc1,5.048672506034011
O=C1C2(CCc3ccccc32)N(N(c2ccccc2)c2ccccc2)C1(c1ccccc1)c1ccccc1,5.332830268073094
CCN1C(=O)C(=C(c2ccccc2)c2ccccc2)C(C(=O)c2ccccc2)=C1c1ccccc1,5.303611785562944
CN1C(=O)C(=C(c2ccccc2)c2ccccc2)C(C(=O)c2ccccc2)=C1c1ccccc1,4.955009524288981
CCCCN1C(=O)C(=C(c2ccccc2)c2ccccc2)C(C(=O)c2ccccc2)=C1c1ccccc1,5.492680500082215
O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)N1c1ccccc1,4.698734150837603
CC1(C)C2CCC1(C)C1(C2)NC(=O)c2ccccc2O1,5.998160398531589
CC1(C)C2CCC1(C)C1(C2)Oc2ccccc2C(=O)N1c1ccccc1,5.983016702473533
O=C1c2ccccc2OC23Oc4ccccc4C(=O)N2CCN13,4.535183894592548
CCC1=C(c2ccccc2)N(N(c2ccccc2)c2ccccc2)C(=O)C1=O,5.594009314664361
